cast,id,directors,belongs_to_collection,budget,genres,id,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,title,vote_average,vote_count,release_year,return
"[{'character': 'Jonathan Shale', 'name': 'Tom Berenger'}, {'character': 'Joey Six', 'name': 'Raymond Cruz'}, {'character': 'Juan Lacas', 'name': 'Marc Anthony'}, {'character': 'Hollan', 'name': 'William Forsythe'}, {'character': 'Rem', 'name': 'Luis Guzmán'}, {'character': 'Jane Hetzko', 'name': 'Diane Venora'}, {'character': 'Claude Rolle', 'name': 'Ernie Hudson'}, {'character': 'Wellman', 'name': 'Richard Brooks'}, {'character': 'Darrell Sherman', 'name': 'Glenn Plummer'}, {'character': 'Matt Wolfson', 'name': 'Cliff De Young'}, {'character': 'Hannah Dillon', 'name': 'Peggy Pope'}, {'character': 'John Janus', 'name': 'Willis Sparks'}]",20762,['Robert Mandel'],The Substitute Collection,0.0,"Action, Thriller",20762.0,10.68537,"[{'name': 'Live Entertainment', 'id': 285}]",1996-04-19,0.0,114.0,"[{'iso_639_1': 'it', 'name': 'Italiano'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,The Substitute,5.8,60.0,1996.0,0.0
"[{'character': 'Mary Giordano', 'name': 'Alicia Silverstone'}, {'character': 'Tony Campbell', 'name': 'Kevin Dillon'}, {'character': 'Detective Jerry Guinn', 'name': 'Bill Nunn'}, {'character': 'Liz McConnell', 'name': 'Tara Subkoff'}, {'character': 'Earl Parkins', 'name': 'Michael Bowen'}, {'character': 'Vicki Giordano', 'name': 'Marla Sokoloff'}, {'character': 'Celia Giordano', 'name': 'Jennifer Savidge'}]",37144,['Pat Verducci'],,0.0,"Crime, Mystery, Thriller",37144.0,1.217249,[],1996-03-12,0.0,94.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,True Crime,5.1,7.0,1996.0,0.0
"[{'character': 'Eunice', 'name': 'Amanda Plummer'}, {'character': 'Miriam', 'name': 'Saskia Reeves'}, {'character': 'Wendy', 'name': 'Kathy Jamieson'}, {'character': 'Eric McDermott', 'name': 'Des McAleer'}, {'character': 'Danielle', 'name': 'Lisa Riley'}, {'character': 'Elsie', 'name': 'Freda Dowie'}, {'character': 'Ella', 'name': 'Paula Tilbrook'}, {'character': 'Tony', 'name': 'Fine Time Fontayne'}, {'character': 'Waitress', 'name': 'Elizabeth McGrath'}, {'character': 'Angela', 'name': 'Joanne Cook'}, {'character': 'Gary', 'name': 'Paul Bown'}, {'character': 'Katie', 'name': 'Emily Aston'}, {'character': 'Robert', 'name': 'Ricky Tomlinson'}, {'character': 'Judith', 'name': 'Katy Murphy'}]",48260,['Michael Winterbottom'],,0.0,"Crime, Drama, Romance, Thriller",48260.0,0.877853,"[{'name': 'Dan Films', 'id': 1854}, {'name': 'Merseyside Film Production Fund', 'id': 8095}, {'name': 'British Screen Productions', 'id': 12745}]",1995-08-18,0.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Rumored,Butterfly Kiss,7.4,5.0,1995.0,0.0
"[{'character': 'Jjaks Clayton', 'name': 'Keanu Reeves'}, {'character': 'Freddie Clayton', 'name': 'Cameron Diaz'}, {'character': 'Sam Clayton', 'name': ""Vincent D'Onofrio""}, {'character': 'Red', 'name': 'Delroy Lindo'}, {'character': 'Det. Ben Costikyan', 'name': 'Dan Aykroyd'}, {'character': 'Rhonda the Waitress', 'name': 'Courtney Love'}, {'character': 'Nora Clayton', 'name': 'Tuesday Weld'}, {'character': 'Young Sam Clayton', 'name': 'Aaron Michael Metchik'}, {'character': 'Young Jjaks Clayton', 'name': 'Drew Desmarais'}, {'character': 'Joseph', 'name': 'Russell Konstans'}, {'character': 'Bob, at Gas Station', 'name': 'Jack Walsh'}]",12656,['Steven Baigelman'],,0.0,"Action, Comedy, Drama, Thriller",12656.0,10.298582,"[{'name': 'Fine Line Features', 'id': 8}, {'name': 'Jersey Films', 'id': 216}]",1996-09-13,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Feeling Minnesota,5.5,29.0,1996.0,0.0
"[{'character': 'Elena Martin', 'name': 'Audie England'}, {'character': 'Lawrence Walters', 'name': 'Costas Mandylor'}, {'character': 'Donald', 'name': 'Bernard Zette'}, {'character': 'Marcel', 'name': 'Eric Da Silva'}, {'character': 'Miguel', 'name': 'Rory Campbell'}, {'character': 'Leila', 'name': 'Raven Snow'}, {'character': 'The Clairvoyant', 'name': 'Adewale Akinnuoye-Agbaje'}]",38867,['Zalman King'],,0.0,"Drama, Romance",38867.0,1.099187,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Alliance Communications Corporation', 'id': 2480}, {'name': 'Evzen Kolar Productions', 'id': 26109}]",1995-06-09,62949.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Delta of Venus,3.3,5.0,1995.0,0.0
"[{'character': 'James Bird', 'name': 'Billy Burke'}, {'character': 'Rod', 'name': 'Jeffrey Dean Morgan'}, {'character': 'Claire', 'name': 'Lorraine Devon Wilke'}, {'character': 'Kendall Byrne', 'name': 'Patricia Royce'}, {'character': 'Damian Lyndell', 'name': 'David Crosby'}, {'character': 'Stuart Taylor-Ford', 'name': 'Mark Jenkins'}]",277270,['Barry Caillier'],,0.0,,277270.0,0.006854,[],1991-01-01,0.0,0.0,[],Released,To Cross the Rubicon,0.0,0.0,1991.0,0.0
"[{'character': 'Tuxedo Salesman', 'name': 'Perry Anzilotti'}, {'character': 'Meg Bethune', 'name': 'Kathy Bates'}, {'character': 'Alexander', 'name': 'Robert Curtis Brown'}, {'character': 'Andy', 'name': 'Kevin Connolly'}, {'character': 'Kid', 'name': 'Tony Denman'}, {'character': 'Science Teacher', 'name': 'Yvette Freeman'}, {'character': 'Grandpa Ivan', 'name': 'George C. Scott'}, {'character': 'Rick Sandford', 'name': 'James Van Der Beek'}, {'character': 'Madame Rulenska', 'name': 'Rita Moreno'}, {'character': 'Mr. Stoff', 'name': 'Irvin Kershner'}, {'character': 'Angus Bethune', 'name': 'Charlie Talbert'}, {'character': 'Melissa Lefevre', 'name': 'Ariana Richards'}, {'character': 'April Thomas', 'name': 'Anna Levine'}]",25969,['Patrick Read Johnson'],,0.0,"Comedy, Drama, Family, Romance",25969.0,2.25008,"[{'name': 'New Line Cinema', 'id': 12}]",1995-09-15,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Angus,6.8,24.0,1995.0,0.0
"[{'character': 'Adolf Daens', 'name': 'Jan Decleir'}, {'character': 'Charles Woeste', 'name': 'Gérard Desarthe'}, {'character': 'Nette Scholliers', 'name': 'Antje De Boeck'}, {'character': 'Jan De Meeter', 'name': 'Michael Pas'}, {'character': 'Jefke', 'name': 'Karel Baetens'}, {'character': 'Bisschop Stillemans', 'name': 'Julien Schoenaerts'}, {'character': 'Pieter Daens', 'name': 'Wim Meuwissen'}, {'character': 'Louise Daens', 'name': 'Brit Alen'}, {'character': 'Schmitt', 'name': 'Johan Leysen'}, {'character': 'Elizabeth Borremans', 'name': 'Linda van Dyck'}, {'character': 'Eugene Borremans', 'name': 'Idwig Stephane'}, {'character': 'Ponnet', 'name': 'Jappe Claes'}, {'character': 'Marie', 'name': 'Brenda Bertin'}, {'character': 'Monsignor Goossens', 'name': 'Alex Wilequet'}, {'character': 'Burgemeester Van Wambeke', 'name': 'Fred Van Kuyk'}, {'character': 'Van Langenhove (Liberaal)', 'name': 'Herbert Flack'}, {'character': 'Nuncio', 'name': 'Rik Hancké'}, {'character': 'Wannes Scholliers', 'name': 'Matthias Schoenaerts'}]",44103,['Stijn Coninx'],,0.0,"Drama, History",44103.0,0.755047,"[{'name': 'Favorite Films', 'id': 4655}]",1992-09-01,0.0,138.0,"[{'iso_639_1': 'nl', 'name': 'Nederlands'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'la', 'name': 'Latin'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Priest Daens,6.7,15.0,1992.0,0.0
"[{'character': 'Jeannie Rapp', 'name': 'Gena Rowlands'}, {'character': 'Richard Forst', 'name': 'John Marley'}, {'character': 'Maria Forst', 'name': 'Lynn Carlin'}, {'character': 'Chet', 'name': 'Seymour Cassel'}, {'character': 'Freddie Draper', 'name': 'Fred Draper'}, {'character': 'Jim McCarthy', 'name': 'Val Avery'}, {'character': 'Florence', 'name': 'Dorothy Gulliver'}, {'character': 'Louise Draper', 'name': 'Joanne Moore Jordan'}, {'character': 'Billy Mae', 'name': 'Darlene Conley'}, {'character': 'Joe Jackson', 'name': 'Gene Darfler'}, {'character': 'Stella', 'name': 'Elizabeth Deering'}, {'character': 'Barmaid', 'name': 'Laurie Mock'}]",753,['John Cassavetes'],,275000.0,Drama,753.0,7.918418,"[{'name': 'Maurice McEndree Productions', 'id': 452}, {'name': 'Walter Reade Organization Inc.', 'id': 453}, {'name': 'Faces International Films', 'id': 454}]",1968-11-24,0.0,130.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Faces,7.1,36.0,1968.0,0.0
"[{'character': 'Patty Vare', 'name': 'Winona Ryder'}, {'character': 'John Baker Jr.', 'name': 'Lukas Haas'}, {'character': 'Officer Kellogg Curry', 'name': 'John C. Reilly'}, {'character': 'Fenton Ray', 'name': 'James Le Gros'}, {'character': 'Bud Valentine', 'name': 'Skeet Ulrich'}, {'character': 'John Phillips', 'name': 'Wiley Wiggins'}]",43634,['Stacy Cochran'],,0.0,"Romance, Drama, Mystery",43634.0,1.579153,"[{'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Touchstone Pictures', 'id': 9195}, {'name': 'Interscope Communications', 'id': 10201}]",1996-05-10,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Boys,5.3,11.0,1996.0,0.0
"[{'character': 'Christopher Dubois', 'name': 'Jean-Claude Van Damme'}, {'character': 'Lord Edgar Dobbs', 'name': 'Roger Moore'}, {'character': 'Maxie Devine', 'name': 'James Remar'}, {'character': 'Harry Smythe', 'name': 'Jack McGee'}, {'character': 'Riggi', 'name': 'Louis Mandylor'}, {'character': ""Officer O'Keefe"", 'name': 'Ryan Cutrona'}, {'character': 'Turk Captain', 'name': ""Ze'ev Revach""}, {'character': 'Carrie Newton', 'name': 'Janet Gunn'}, {'character': 'Khao', 'name': 'Aki Aleong'}, {'character': 'Khan (Mongolian Fighter)', 'name': 'Abdel Qissi'}, {'character': 'Red', 'name': 'Shane Meier'}, {'character': 'Spanish Fighter', 'name': 'Peter Malota'}]",9103,['Jean-Claude Van Damme'],,30000000.0,"Action, Adventure",9103.0,7.941972,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Signature Pictures', 'id': 2982}, {'name': 'MDP Worldwide', 'id': 10828}, {'name': 'Selima Films AVV', 'id': 38114}]",1996-04-19,57400547.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Quest,5.3,126.0,1996.0,1.9133515666666667
"[{'character': 'Lewis', 'name': 'Ben Mendelsohn'}, {'character': 'Roy', 'name': 'Barry Otto'}, {'character': 'Julie', 'name': 'Toni Collette'}, {'character': 'Lucy', 'name': 'Rachel Griffiths'}, {'character': 'Nick', 'name': 'Aden Young'}, {'character': 'Errol', 'name': 'Colin Friels'}, {'character': 'Cherry', 'name': 'Jacki Weaver'}, {'character': 'Doug', 'name': 'David Wenham'}]",90214,['Mark Joffe'],,0.0,"Comedy, Romance",90214.0,0.947007,[],1996-03-04,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Cosi,7.1,9.0,1996.0,0.0
"[{'character': 'Phyllis Saroka', 'name': 'Rhea Perlman'}, {'character': 'Shorty', 'name': 'Fredro Starr'}, {'character': 'Mona', 'name': 'Carol Kane'}, {'character': 'Spaceman (as Terrence DaShon Howard)', 'name': 'Terrence Howard'}, {'character': 'Barbara', 'name': 'Camille Saviola'}, {'character': 'Busy-Bee', 'name': ""De'Aundre Bonds""}, {'character': 'Butter (as James Harris)', 'name': 'Talent Harris'}, {'character': 'Drano', 'name': 'Antwon Tanner'}, {'character': 'Andre (as Anthony Hall)', 'name': 'Anthony C. Hall'}, {'character': 'Kurt', 'name': 'Shawn Michael Howard'}, {'character': 'Boo Man', 'name': 'Guy Torry'}, {'character': 'Morris Bernstein', 'name': 'Scott Burkholder'}, {'character': 'Dominic', 'name': 'John Aprea'}, {'character': 'Mr. Santiago', 'name': 'John Vargas'}, {'character': 'Carla', 'name': 'Rhonda Stubbins White'}]",29649,['Steve Gomer'],,0.0,Drama,29649.0,1.231692,"[{'name': 'Jersey Films', 'id': 216}, {'name': 'TriStar Pictures', 'id': 559}]",1996-04-26,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Sunset Park,5.1,7.0,1996.0,0.0
"[{'character': 'Max Hoover', 'name': 'Nick Nolte'}, {'character': 'Katherine Hoover', 'name': 'Melanie Griffith'}, {'character': 'Elleroy Coolidge', 'name': 'Chazz Palminteri'}, {'character': 'Eddie Hall', 'name': 'Michael Madsen'}, {'character': 'Arthur Relyea', 'name': 'Chris Penn'}, {'character': 'Allison Pond', 'name': 'Jennifer Connelly'}, {'character': 'McCafferty', 'name': 'Daniel Baldwin'}, {'character': 'Jimmy Fields', 'name': 'Andrew McCarthy'}, {'character': 'General Thomas Timms', 'name': 'John Malkovich'}, {'character': 'Captain', 'name': 'Kyle Chandler'}, {'character': 'Earl', 'name': 'Ed Lauter'}, {'character': 'Cigarette Girl', 'name': 'Melinda Clarke'}, {'character': 'Foreman', 'name': 'Ernie Lively'}, {'character': ""Perino's Girl"", 'name': 'Suzanne Solari'}, {'character': 'Spaghetti Girl', 'name': 'Alisa Christensen'}, {'character': 'The Chief', 'name': 'Bruce Dern'}, {'character': 'Esther', 'name': 'Louise Fletcher'}, {'character': 'Hoodlum', 'name': 'Rob Lowe'}, {'character': 'Jack Flynn', 'name': 'William Petersen'}, {'character': 'Col. Nathan Williams', 'name': 'Treat Williams'}, {'character': 'Nite Spot Singer', 'name': 'Aaron Neville'}, {'character': 'Kenny Kamins', 'name': 'Titus Welliver'}]",10990,['Lee Tamahori'],,0.0,"Drama, Mystery, Thriller",10990.0,5.79463,"[{'name': 'Metro-Goldwyn-Mayer (MGM)', 'id': 8411}]",1996-04-26,0.0,107.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Mulholland Falls,6.2,73.0,1996.0,0.0
"[{'character': 'Noelle', 'name': 'Uma Thurman'}, {'character': 'Abby', 'name': 'Janeane Garofalo'}, {'character': 'Brian', 'name': 'Ben Chaplin'}, {'character': 'Roy', 'name': 'James McCaffrey'}, {'character': 'Eric', 'name': 'Richard Coca'}, {'character': 'Mario', 'name': 'Stanley DeSantis'}, {'character': 'Susan', 'name': 'Antoinette Valente'}, {'character': '', 'name': 'Jamie Foxx'}]",8866,['Michael Lehmann'],,0.0,"Comedy, Romance",8866.0,5.121203,"[{'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Noon Attack Pictures', 'id': 55140}]",1996-04-26,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Truth About Cats & Dogs,5.7,86.0,1996.0,0.0
"[{'character': 'Oliver (voice)', 'name': 'Joey Lawrence'}, {'character': 'Dodger (voice)', 'name': 'Billy Joel'}, {'character': 'Tito (voice)', 'name': 'Cheech Marin'}, {'character': 'Einstein (voice)', 'name': 'Richard Mulligan'}, {'character': 'Francis (voice)', 'name': 'Roscoe Lee Browne'}, {'character': 'Rita (voice)', 'name': 'Sheryl Lee Ralph'}, {'character': 'Fagin (voice)', 'name': 'Dom DeLuise'}, {'character': 'Roscoe (voice)', 'name': 'Taurean Blacque'}, {'character': 'Desoto (voice)', 'name': 'Carl Weintraub'}, {'character': 'Sykes (voice)', 'name': 'Robert Loggia'}, {'character': 'Jenny (voice)', 'name': 'Natalie Gregory'}, {'character': 'Winston (voice)', 'name': 'William Glover'}, {'character': 'Carlo (voice)', 'name': 'Bette Midler'}, {'character': '(voice)', 'name': 'Deborah Gates'}, {'character': 'Additional Voice (voice)', 'name': 'Charles Bartlett'}, {'character': 'Additional Voice (voice)', 'name': 'Jonathan Brandis'}, {'character': 'Additional Voice (voice)', 'name': 'Kal David'}, {'character': 'Additional Voice (voice)', 'name': 'Marcia Del Mar'}, {'character': 'Additional Voice (voice)', 'name': 'Victor DiMattia'}, {'character': 'Additional Voice (voice)', 'name': 'Judi M. Durand'}, {'character': 'Additional Voice (voice)', 'name': 'Greg Finley'}, {'character': 'Additional Voice (voice)', 'name': 'Javier Grajeda'}]",12233,['George Scribner'],,31000000.0,"Animation, Comedy, Family",12233.0,10.813579,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Silver Screen Partners III', 'id': 554}]",1988-11-18,74151346.0,74.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Oliver & Company,6.5,372.0,1988.0,2.3919789032258065
"[{'character': 'Lewis Scott', 'name': 'Damon Wayans'}, {'character': ""Mike O'Hara"", 'name': 'Daniel Stern'}, {'character': 'Coach Kimball', 'name': 'Christopher McDonald'}, {'character': ""Carol O'Hara"", 'name': ""Gail O'Grady""}, {'character': ""Kevin O'Grady"", 'name': 'Paul Guilfoyle'}, {'character': ""Tommy O'Hara"", 'name': 'Adam Hendershott'}, {'character': 'Jimmy Flaherty', 'name': 'Dan Aykroyd'}]",23449,['Tom DeCerchio'],,0.0,Comedy,23449.0,1.940747,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Hollywood Pictures', 'id': 915}]",1996-04-19,0.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Celtic Pride,4.9,35.0,1996.0,0.0
"[{'character': 'Sandy Ricks', 'name': 'Elijah Wood'}, {'character': 'Porter Ricks', 'name': 'Paul Hogan'}, {'character': 'Dirk Moran', 'name': 'Jonathan Banks'}, {'character': 'Marvin', 'name': 'Jason Fuchs'}, {'character': 'Bounty Fisherman #1', 'name': 'Robert Deacon'}, {'character': 'Bounty Fisherman #3', 'name': 'Luke Halpin'}, {'character': 'Cathy', 'name': 'Chelsea Field'}]",36355,['Alan Shapiro'],,25530000.0,"Adventure, Family",36355.0,4.557006,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'The Bubble Factory', 'id': 27128}, {'name': 'American Films', 'id': 38181}]",1996-05-17,20080020.0,95.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Flipper,5.3,85.0,1996.0,0.7865264394829612
"[{'character': 'Rachel Clifford', 'name': 'Julia Ormond'}, {'character': 'Philip Chaney', 'name': 'Tim Roth'}, {'character': 'Towler', 'name': 'Colin Salmon'}, {'character': 'Lenny', 'name': 'Keith Allen'}, {'character': 'Kenny', 'name': 'Mark Strong'}, {'character': 'Sue', 'name': 'Siobhan Redmond'}, {'character': 'Simon', 'name': 'Peter Capaldi'}]",37667,['Angela Pope'],,0.0,"Drama, Thriller, Mystery, Romance",37667.0,1.926109,"[{'name': 'Distant Horizons', 'id': 1066}, {'name': 'British Broadcasting Corporation (BBC)', 'id': 3324}, {'name': 'Miramax', 'id': 53009}]",1994-05-03,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Captives,6.0,10.0,1994.0,0.0
"[{'character': 'Irene', 'name': 'Jennifer Connelly'}, {'character': 'Francisco', 'name': 'Antonio Banderas'}, {'character': 'Beatriz', 'name': 'Stefania Sandrelli'}, {'character': 'Jose', 'name': 'Diego Wallraff'}, {'character': 'Gustavo', 'name': 'Camilo Gallardo'}, {'character': 'Mario', 'name': 'Patricio Contreras'}, {'character': 'Professor Leal', 'name': 'Jorge Rivera López'}, {'character': 'Hilda Leal', 'name': 'Angela Ragno'}]",90148,['Betty Kaplan'],,0.0,Drama,90148.0,0.709209,"[{'name': 'Miramax Films', 'id': 14}]",1994-05-10,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Of Love and Shadows,4.4,11.0,1994.0,0.0
"[{'character': 'William Blake', 'name': 'Johnny Depp'}, {'character': 'Nobody', 'name': 'Gary Farmer'}, {'character': 'Train Fireman', 'name': 'Crispin Glover'}, {'character': 'Cole Wilson', 'name': 'Lance Henriksen'}, {'character': 'Conway Twill', 'name': 'Michael Wincott'}, {'character': ""Johnny 'The Kid' Pickett"", 'name': 'Eugene Byrd'}, {'character': 'John Scholfield', 'name': 'John Hurt'}, {'character': 'John Dickinson', 'name': 'Robert Mitchum'}, {'character': ""Salvatore 'Sally' Jenko"", 'name': 'Iggy Pop'}, {'character': 'Charlie Dickinson', 'name': 'Gabriel Byrne'}, {'character': 'Benmont Tench', 'name': 'Jared Harris'}, {'character': 'Thel Russell', 'name': 'Mili Avital'}, {'character': 'Marvin, Older Marshal', 'name': 'Jimmie Ray Weeks'}, {'character': 'Lee, Younger Marshal', 'name': 'Mark Bringelson'}, {'character': 'Mr. Olafsen', 'name': 'John North'}, {'character': 'Trading Post Missionary', 'name': 'Alfred Molina'}, {'character': 'Big George Drakoulious', 'name': 'Billy Bob Thornton'}, {'character': ""Nobody's Girlfriend"", 'name': 'Michelle Thrush'}]",922,['Jim Jarmusch'],,9000000.0,"Drama, Fantasy, Western",922.0,6.505272,"[{'name': 'JVC Entertainment', 'id': 182}, {'name': 'Pandora Filmproduktion', 'id': 254}, {'name': 'Newmarket Capital Group', 'id': 506}, {'name': '12 Gauge Productions', 'id': 663}]",1995-12-23,0.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Dead Man,7.2,397.0,1995.0,0.0
"[{'character': 'Pauline de Théus', 'name': 'Juliette Binoche'}, {'character': 'Angelo Pardi', 'name': 'Olivier Martinez'}, {'character': 'Monsieur Peyrolle', 'name': 'Pierre Arditi'}, {'character': 'Le médecin', 'name': 'François Cluzet'}, {'character': 'Le commissaire de police de Manosque', 'name': 'Gérard Depardieu'}, {'character': 'Le colporteur', 'name': 'Jean Yanne'}, {'character': 'La préceptrice', 'name': 'Isabelle Carré'}, {'character': 'Maggionari', 'name': 'Claudio Amendola'}, {'character': 'Mme Peyrolle', 'name': 'Christiane Cohendy'}, {'character': 'Adrien Peyrolle', 'name': 'Tony Lemiere'}, {'character': 'Giuseppe', 'name': 'Carlo Cecchi'}, {'character': 'Carla', 'name': 'Laura Marinoni'}, {'character': 'Laurent de Théus', 'name': 'Paul Freeman'}, {'character': 'Mme Rigoard', 'name': 'Yolande Moreau'}, {'character': 'Maître Rigoard', 'name': 'Daniel Russo'}, {'character': 'Une villageoise', 'name': 'Françoise Hubert'}, {'character': 'Un voyageur', 'name': 'Richard Sammel'}, {'character': 'Le vieux moissonneur', 'name': 'Georges Neri'}, {'character': 'Brigadier Maugin', 'name': 'Hervé Pierre'}, {'character': '', 'name': 'Marie Albe'}, {'character': 'Edmond enfant', 'name': 'Antonin Lebas-Joly'}, {'character': 'Le vieux monsieur', 'name': 'Jacques Sereys'}, {'character': 'La femme du fermier', 'name': 'Elisabeth Margoni'}, {'character': 'Monsieur Barthelemy', 'name': 'Christophe Odent'}, {'character': 'Alexandre Petit', 'name': 'Jean-Marie Winling'}, {'character': 'Un fugitif', 'name': 'Michel Bellier'}, {'character': '', 'name': 'Stéphane Boucher'}, {'character': 'La grand-mère', 'name': 'Yvonne Gamy'}, {'character': 'Une religieuse', 'name': 'Joëlle Sevilla'}]",11876,['Jean-Paul Rappeneau'],,35000000.0,"War, Adventure, Drama, Romance",11876.0,1.690768,"[{'name': 'France 2 Cinéma', 'id': 83}, {'name': 'Hachette Première', 'id': 582}, {'name': 'Canal+', 'id': 5358}]",1995-09-20,15000000.0,135.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,The Horseman on the Roof,6.7,25.0,1995.0,0.4285714285714285
